category,subCategory,storeReview,productRating,productAmountOfBuy,productPrice,productHighlights,productDescription,StarSeller,numReviewers
Shirts & Tees,T-shirts,4.9476,5,79,70.59,1,269,TRUE,79
Shirts & Tees,T-shirts,5,5,197,55.76,7,57,FALSE,197
Shirts & Tees,T-shirts,4.8439,5,73,51.86,1,142,TRUE,73
Shirts & Tees,T-shirts,4.679,5,114,59.44,27,246,FALSE,114
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9476,5,79,70.59,1,269,TRUE,79
Shirts & Tees,T-shirts,5,5,197,55.76,7,57,FALSE,197
Shirts & Tees,T-shirts,4.8439,5,73,51.86,1,142,TRUE,73
Shirts & Tees,T-shirts,4.679,5,114,59.44,27,246,FALSE,114
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.9527,5,108,74.35,27,439,FALSE,108
Shirts & Tees,T-shirts,4.8023,3,82,50.11,8,663,FALSE,82
Shirts & Tees,T-shirts,4.9435,5,11,152.42,1,298,TRUE,11
Shirts & Tees,T-shirts,4.8543,5,6,163.94,12,257,TRUE,6
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9527,5,108,74.35,27,439,FALSE,108
Shirts & Tees,T-shirts,4.8023,3,82,50.11,8,663,FALSE,82
Shirts & Tees,T-shirts,4.9435,5,11,152.42,1,298,TRUE,11
Shirts & Tees,T-shirts,4.8543,5,6,163.94,12,257,TRUE,6
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9527,5,108,74.35,27,439,FALSE,108
Shirts & Tees,T-shirts,4.8023,3,82,50.11,8,663,FALSE,82
Shirts & Tees,T-shirts,4.9435,5,11,152.42,1,298,TRUE,11
Shirts & Tees,T-shirts,4.8543,5,6,163.94,12,257,TRUE,6
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9527,5,108,74.35,27,439,FALSE,108
Shirts & Tees,T-shirts,4.8023,3,82,50.11,8,663,FALSE,82
Shirts & Tees,T-shirts,4.9435,5,11,152.42,1,298,TRUE,11
Shirts & Tees,T-shirts,4.8543,5,6,163.94,12,257,TRUE,6
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.6667,5,11,130.11,1,119,FALSE,11
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.6667,5,11,130.11,1,119,FALSE,11
Shirts & Tees,T-shirts,4.7553,5,12,18.59,3,293,TRUE,12
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.6667,5,11,130.11,1,119,FALSE,11
Shirts & Tees,T-shirts,4.7553,5,12,18.59,3,293,TRUE,12
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9015,5,10,122.35,6,186,FALSE,10
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.6667,5,11,130.11,1,119,FALSE,11
Shirts & Tees,T-shirts,4.7553,5,12,18.59,3,293,TRUE,12
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9015,5,10,122.35,6,186,FALSE,10
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.6667,5,11,130.11,1,119,FALSE,11
Shirts & Tees,T-shirts,4.7553,5,12,18.59,3,293,TRUE,12
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.6667,5,11,130.11,1,119,FALSE,11
Shirts & Tees,T-shirts,4.7553,5,12,18.59,3,293,TRUE,12
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9015,5,10,122.35,6,186,FALSE,10
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.8049,5,78,61.3,6,485,FALSE,78
Shirts & Tees,T-shirts,4.8604,5,23,134.14,20,587,TRUE,23
Shirts & Tees,T-shirts,4.856,5,69,59.44,3,381,FALSE,69
Shirts & Tees,T-shirts,4.8461,5,76,37.88,1,560,TRUE,76
Shirts & Tees,T-shirts,4.6667,5,11,130.11,1,119,FALSE,11
Shirts & Tees,T-shirts,4.7553,5,12,18.59,3,293,TRUE,12
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
Shirts & Tees,T-shirts,4.9612,5,21,118.96,8,284,FALSE,21
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9015,5,10,122.35,6,186,FALSE,10
Shirts & Tees,T-shirts,4.8901,5,87,73.42,1,170,FALSE,87
Shirts & Tees,T-shirts,4.8409,4,62,73.57,45,657,TRUE,62
Shirts & Tees,T-shirts,4.8461,4,136,35.65,1,625,TRUE,136
Shirts & Tees,T-shirts,4.9432,5,207,103.9,8,350,TRUE,207
Shirts & Tees,T-shirts,4.8896,5,150,48.33,5,157,FALSE,150
Shirts & Tees,T-shirts,4.8893,5,8,118.88,10,416,FALSE,8
